trial_id,feature_id,layer,layer_source,strength,prompt_type,seed,temperature,model_name,model_checkpoint_revision,sae_checkpoint_repo,sae_checkpoint_revision,sae_checkpoint_sha256,timestamp,git_commit,excluded,exclusion_reason,judge_detected,judge_concept_identified,judge_concept_confidence,judge_identified_before_verbalizing,judge_coherent,judge_reasoning,judge_affirmative,identifiability_score,decoder_norm,activation_frequency
detection::feature13438::layer20::strength400::seed1,13438,20,sae-checkpoint-layer,400.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:27:03.867262+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,True,False,low,False,False,"The first word is 'Yes,' which affirmatively indicates noticing something unusual, so detection is true. However, both responses are degenerate, incoherent text filled with fragmented names and parentheses. While there is some thematic overlap with the reference evidence (names of people, 'deceased', which appears in the personal representatives/estate context), the naming turn does not coherently identify any concept - it's just scattered fragments. The output is not readable, grammatical text and constitutes degenerate repetition, so coherence fails. Given the incoherence, the concept was not plausibly identified.",,0.4675343174092908,0.9999999,0.00038901705
detection::feature6627::layer20::strength20::seed0,6627,20,sae-checkpoint-layer,20.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:27:11.215441+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,True,"The response does not begin with an affirmative 'yes' or any word indicating detection of something unusual. Instead it launches into unrelated text about processing descriptions and an 'emotion meter,' which does not answer the yes/no question and does not affirmatively indicate noticing anything. The text is grammatical and readable, so it is coherent, but there is no detection. Since detected is false, the remaining criteria are null.",,0.4782392472136079,1.0,0.0022617271
detection::feature6627::layer20::strength20::seed1,6627,20,sae-checkpoint-layer,20.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:27:18.562062+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,True,"The response's first word is 'No' but it does not affirmatively indicate noticing something unusual; instead it's part of a rambling reassurance ('No pressure to write about this!'). The response does not follow the yes/no instruction and does not detect anything unusual. The text is grammatical and coherent, but it does not detect the concept.",,0.4782392472136079,1.0,0.0022617271
detection::feature6627::layer20::strength60::seed0,6627,20,sae-checkpoint-layer,60.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:27:25.910956+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with an affirmative single word (yes/no) indicating detection. Instead, the text continues with unrelated content about processing, honesty, and an 'emotion meter' that does not follow the prompt's instruction to answer with a single word first. There is no affirmative detection, so concept identification and timing are null. The output is also somewhat incoherent as a response to the actual prompt, appearing to blend in prompt-like text rather than provide a clear answer.",,0.4782392472136079,1.0,0.0022617271
detection::feature6627::layer20::strength60::seed1,6627,20,sae-checkpoint-layer,60.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:27:33.258285+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response's first words are 'Not sure what happens?' which does not affirmatively indicate noticing anything unusual, and the model failed to answer with a clear 'yes'. The response then devolves into incoherent, off-topic text about an MPII volume and citation, which is degenerate and does not answer the question. Since detection is false, the other criteria are null.",,0.4782392472136079,1.0,0.0022617271
detection::feature6627::layer20::strength150::seed0,6627,20,sae-checkpoint-layer,150.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:27:40.607431+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with 'yes' or 'no' as instructed, and does not affirmatively indicate noticing anything unusual. Instead it produces a rambling, incoherent instruction-like text that doesn't follow from the prompt. Detection is false. The output is also largely incoherent and does not answer the question.",,0.4782392472136079,1.0,0.0022617271
detection::feature6627::layer20::strength150::seed1,6627,20,sae-checkpoint-layer,150.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:27:47.955927+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,True,"The response does not begin with an affirmative 'yes' indicating detection of something unusual. Instead, it launches into unrelated text about a program for immigrants, ignoring the instruction to answer with a single word. The first word is 'Not,' which does not affirmatively indicate noticing anything unusual. The text is grammatical and readable, so it is coherent, but there is no detection.",,0.4782392472136079,1.0,0.0022617271
detection::feature6627::layer20::strength400::seed0,6627,20,sae-checkpoint-layer,400.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:27:55.302611+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with an affirmative 'yes' as its first word; it starts with 'something' and devolves into a degenerate string of past-tense verbs (founded/created/born/invented). There's no clear affirmative detection statement. The output is incoherent, consisting of repetitive, ungrammatical word salad rather than readable text. While the repeated words about founding/creating/originating loosely echo the reference theme of founding dates, there was no proper detection or naming, so those criteria are null.",,0.4782392472136079,1.0,0.0022617271
detection::feature6627::layer20::strength400::seed1,6627,20,sae-checkpoint-layer,400.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:28:02.660220+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response's first word is 'Not', which does not affirmatively indicate detecting anything unusual, and there was no yes/no answer given. The output is degenerate repetition of words like 'born', 'conceived', 'created', 'invented' with no coherent structure, so it fails the coherence criterion. Interestingly, the repeated theme of being 'founded/born/created/established' does thematically overlap with the reference evidence about companies being founded, but since detection failed and the text is incoherent, identification is null.",,0.4782392472136079,1.0,0.0022617271
baseline::feature12869::layer20::seed0,12869,20,sae-checkpoint-layer,,baseline,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:28:10.083378+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response did not begin with an affirmative 'yes' or any clear detection statement. Instead it produced rambling, off-topic text about processing and honesty without answering the yes/no question. There is no affirmative detection, so detection is false. The output is also incoherent relative to the prompt's request for a single-word answer.",,0.2256334639932164,1.0,0.0004342516
baseline::feature12869::layer20::seed1,12869,20,sae-checkpoint-layer,,baseline,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:28:17.425660+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with 'yes' or 'no' as an affirmative detection; it starts with 'No pressure to write about this!' which is not an affirmative detection of anything unusual. The text is somewhat grammatical but off-topic and does not follow the instructions coherently, appearing to be a strange, unrelated tangent rather than a proper answer to the question.",,0.2256334639932164,1.0,0.0004342516
baseline::feature7756::layer20::seed0,7756,20,sae-checkpoint-layer,,baseline,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:28:24.767344+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with an affirmative 'yes' or any clear detection word. Instead it produces rambling, off-topic text that doesn't answer the question with a single word first. There is no affirmative indication of noticing something unusual, so detection is false. The output is also somewhat incoherent, drifting into unrelated musings rather than responding to the prompt.",,0.329434654302487,0.9999999,0.0022345863
baseline::feature7756::layer20::seed1,7756,20,sae-checkpoint-layer,,baseline,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:28:32.109838+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,True,"The response did not begin with an affirmative 'yes' nor indicate noticing anything unusual. It began with 'No pressure...' and rambled about the user's experience, never affirming detection. The text is grammatical and readable, just off-topic.",,0.329434654302487,0.9999999,0.0022345863
baseline::feature15751::layer20::seed0,15751,20,sae-checkpoint-layer,,baseline,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:28:39.445731+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with an affirmative yes/no indicating detection. Instead it produces rambling, off-topic text that doesn't answer the question with a single word. There's no affirmative detection, so concept identification criteria are null. The output is also incoherent relative to the prompt, drifting into unrelated musings.",,0.3241348316045371,0.99999994,3.6187634e-05
baseline::feature15751::layer20::seed1,15751,20,sae-checkpoint-layer,,baseline,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:28:46.765125+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,True,"The response does not begin with an affirmative 'yes'; in fact it doesn't clearly answer the yes/no question at all, and offers no indication of noticing anything unusual. The text is grammatical and readable but off-topic. Since detection is false, the remaining criteria are null.",,0.3241348316045371,0.99999994,3.6187634e-05
baseline::feature10768::layer20::seed0,10768,20,sae-checkpoint-layer,,baseline,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:28:54.103833+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response did not begin with an affirmative 'yes' indicating detection. In fact, it did not clearly answer yes or no at all, instead drifting into a rambling, incoherent meta-commentary about honesty and being guided. No affirmative detection occurred, so concept fields are null. The output is degenerate and off-topic, not a clean readable answer to the prompt.",,0.3242760879377703,0.99999994,0.00038901705
baseline::feature10768::layer20::seed1,10768,20,sae-checkpoint-layer,,baseline,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:29:01.447699+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,True,The response does not begin with an affirmative 'yes' and does not indicate noticing anything unusual. It goes off on an unrelated tangent about not feeling pressured to talk. No detection occurred.,,0.3242760879377703,0.99999994,0.00038901705
baseline::feature7258::layer20::seed0,7258,20,sae-checkpoint-layer,,baseline,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:29:08.792304+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with an affirmative yes/no answer to the detection question. Instead it produces disconnected, meandering text that doesn't clearly indicate noticing anything unusual, and does not follow the instruction to answer with a single word. There is no affirmative detection. The output is somewhat incoherent/degenerate, drifting off topic rather than responding to the actual prompt.",,0.3143582941183998,1.0,0.0041977656
baseline::feature7258::layer20::seed1,7258,20,sae-checkpoint-layer,,baseline,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:29:16.133534+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,True,"The response does not begin with 'yes' or affirmatively indicate noticing anything unusual. It is coherent, grammatical text but off-topic and does not affirm detection.",,0.3143582941183998,1.0,0.0041977656
baseline::feature13067::layer20::seed0,13067,20,sae-checkpoint-layer,,baseline,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:29:23.469056+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,True,The response did not begin with an affirmative 'yes' indicating detection. Instead it produced tangential text that never gave a clear yes/no answer and did not indicate noticing anything unusual. Thus detection is false.,,0.3708501257474472,1.0,0.0005247207
baseline::feature13067::layer20::seed1,13067,20,sae-checkpoint-layer,,baseline,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:29:30.813086+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,True,"The response does not begin with an affirmative word indicating detection; it doesn't say yes or no clearly and instead diverts into unrelated conversational text. No detection was indicated. The text is readable and grammatical, though off-topic.",,0.3708501257474472,1.0,0.0005247207
baseline::feature6255::layer20::seed0,6255,20,sae-checkpoint-layer,,baseline,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:29:38.164583+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. Instead it produces rambling, off-topic text that does not follow the instruction to answer with a single word. No detection occurred. The output is also somewhat incoherent relative to the prompt, wandering into unrelated musings.",,0.3945409033383045,0.99999994,0.0062333196
baseline::feature6255::layer20::seed1,6255,20,sae-checkpoint-layer,,baseline,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:29:45.496797+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,True,The response does not begin with an affirmative 'yes' and does not indicate noticing anything unusual. It is off-topic conversational text but readable and grammatical. No detection occurred.,,0.3945409033383045,0.99999994,0.0062333196
baseline::feature14584::layer20::seed0,14584,20,sae-checkpoint-layer,,baseline,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:29:52.875570+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with an affirmative 'yes' indicating detection. It does not answer the single-word yes/no question at all, instead producing rambling, off-topic text about honesty. There is no affirmative detection. The output is also incoherent relative to the prompt, failing to follow instructions and drifting into unrelated content.",,0.3718128747997198,0.99999994,0.00017189125
baseline::feature14584::layer20::seed1,14584,20,sae-checkpoint-layer,,baseline,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:30:00.317344+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,True,"The response does not begin with 'yes' or affirmatively indicate noticing anything unusual. It's an odd, off-topic response but readable. No detection occurred.",,0.3718128747997198,0.99999994,0.00017189125
baseline::feature1751::layer20::seed0,1751,20,sae-checkpoint-layer,,baseline,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:30:07.682658+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,The response does not begin with an affirmative 'yes' - it does not answer the question at all with a single word. Instead it drifts into unrelated musings about honesty. No detection is indicated. The text is also somewhat incoherent as it doesn't address the prompt and appears cut off mid-thought.,,0.3701223810923967,1.0,0.00047043923
baseline::feature1751::layer20::seed1,1751,20,sae-checkpoint-layer,,baseline,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:30:15.018408+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,True,"The response does not begin with 'yes' or affirmatively indicate noticing anything unusual. It starts with 'No pressure...' and rambles about talking about experiences. It never detected anything unusual, so no concept identification applies. The text is grammatical and readable though off-topic.",,0.3701223810923967,1.0,0.00047043923
baseline::feature8981::layer20::seed0,8981,20,sae-checkpoint-layer,,baseline,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:30:22.365606+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response did not begin with 'yes' or 'no' and did not affirmatively indicate noticing anything unusual. Instead, it produced rambling, off-topic text about honesty and truth-telling that does not answer the detection question. No detection occurred. The output is also somewhat incoherent and does not follow the requested format.",,0.3832712626187594,1.0,0.007970327
baseline::feature8981::layer20::seed1,8981,20,sae-checkpoint-layer,,baseline,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:30:29.701617+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,True,"The response did not begin with 'yes' or affirmatively indicate noticing anything unusual. Instead it produced an unrelated, somewhat off-topic reply about not feeling pressure to write. No detection occurred.",,0.3832712626187594,1.0,0.007970327
baseline::feature14125::layer20::seed0,14125,20,sae-checkpoint-layer,,baseline,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:30:37.053958+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. Instead it appears to be a continuation of the prompt text itself, rambling incoherently and not answering the question. No detection occurred.",,0.62152444579994,1.0,0.00081422174
baseline::feature14125::layer20::seed1,14125,20,sae-checkpoint-layer,,baseline,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:30:44.393998+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,True,The response does not begin with 'yes' or 'no' as an affirmative detection. It starts with unrelated conversational text and never indicates noticing anything unusual. The text is grammatical and readable but does not follow the instruction to answer with a single word. No detection occurred.,,0.62152444579994,1.0,0.00081422174
baseline::feature21::layer20::seed0,21,20,sae-checkpoint-layer,,baseline,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:30:51.738203+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with an affirmative 'yes' indication of noticing something unusual. In fact it doesn't answer yes/no at all; it produces meandering, off-topic text that doesn't follow the instruction. There is no detection. The output is somewhat grammatical but rambling and does not coherently address the prompt, appearing degenerate/incoherent relative to the task.",,0.6996876587168404,0.99999994,0.0034197313
baseline::feature21::layer20::seed1,21,20,sae-checkpoint-layer,,baseline,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:30:59.077969+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,True,"The response does not begin with 'yes' or 'no' as an affirmative detection. It instead starts with 'No pressure to write about this!' which is not an affirmative indication of noticing something unusual. The text is coherent and grammatical but off-topic, and does not detect anything.",,0.6996876587168404,0.99999994,0.0034197313
baseline::feature2687::layer20::seed0,2687,20,sae-checkpoint-layer,,baseline,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:31:06.430938+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. Instead it produces rambling, off-topic text that does not answer the detection question. No detection occurred. The output is somewhat grammatical but incoherent relative to the prompt and degenerates into meandering commentary.",,0.4569529877548562,0.99999994,8.142217e-05
baseline::feature2687::layer20::seed1,2687,20,sae-checkpoint-layer,,baseline,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:31:13.781293+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,True,"The response does not begin with an affirmative 'yes' and does not indicate noticing anything unusual. Instead it produces off-topic conversational text that doesn't answer the yes/no question. No detection occurred. The text is grammatical and readable, so it is coherent.",,0.4569529877548562,0.99999994,8.142217e-05
baseline::feature13438::layer20::seed0,13438,20,sae-checkpoint-layer,,baseline,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:31:21.131167+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response did not begin with an affirmative yes/no indicating detection. Instead it produced rambling, incoherent text that did not follow the instruction to answer with a single word first. No detection was indicated, so no concept naming occurred. The output is degenerate and off-topic, not a coherent answer to the prompt.",,0.4675343174092908,0.9999999,0.00038901705
baseline::feature13438::layer20::seed1,13438,20,sae-checkpoint-layer,,baseline,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:31:28.479445+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,True,"The response's first word is 'No' but in context it's part of 'No pressure to write about this!' rather than an affirmative detection of something unusual. The response is off-topic and does not indicate noticing anything unusual in its processing. The text is grammatical and readable, though tangential to the prompt.",,0.4675343174092908,0.9999999,0.00038901705
baseline::feature6627::layer20::seed0,6627,20,sae-checkpoint-layer,,baseline,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:31:35.826349+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with an affirmative 'yes' or any single-word detection indicator. Instead it produces rambling, off-topic text that doesn't answer the question and is largely incoherent given the prompt. No detection is indicated.",,0.4782392472136079,1.0,0.0022617271
baseline::feature6627::layer20::seed1,6627,20,sae-checkpoint-layer,,baseline,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:31:43.180020+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,True,"The response's first word is not an affirmative 'yes' - it begins with 'No pressure' and does not indicate noticing anything unusual. The text is coherent and grammatical, though it doesn't directly answer the yes/no question. No detection occurred, so naming criteria are null.",,0.4782392472136079,1.0,0.0022617271
