trial_id,feature_id,layer,layer_source,strength,prompt_type,seed,temperature,model_name,model_checkpoint_revision,sae_checkpoint_repo,sae_checkpoint_revision,sae_checkpoint_sha256,timestamp,git_commit,excluded,exclusion_reason,judge_detected,judge_concept_identified,judge_concept_confidence,judge_identified_before_verbalizing,judge_coherent,judge_reasoning,judge_affirmative,identifiability_score,decoder_norm,activation_frequency
control::feature10718::layer4::strength4::seed0::q-water_room_temperature,10718,4,adr-0009-fallback,4.0,control,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:56:29.874363+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,,,,,False,"The response is incoherent, consisting of fragmented and nonsensical text about solvents and chemicals that does not form meaningful sentences. It does not provide a yes/no answer to the question about water being solid at room temperature, so it does not affirm.",False,0.9160289910068882,0.8499049,0.0042793057
control::feature10718::layer4::strength8::seed0::q-week_length,10718,4,adr-0009-fallback,8.0,control,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:56:38.305643+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,,,,,False,"The response is incoherent gibberish, consisting of disconnected fragments about articles, nodes, and numbers with no grammatical structure or meaning. It does not provide a yes or no answer to the question about a week containing nine days, so it does not affirm.",False,0.9160289910068882,0.8499049,0.0042793057
control::feature8338::layer4::strength1::seed0::q-human_leg_count,8338,4,adr-0009-fallback,1.0,control,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:56:50.200476+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,,,,,False,"The response is incoherent, consisting of disconnected phrases and non-sequiturs that don't form meaningful text or address the question. It does not affirm that humans typically have six legs; in fact, it doesn't provide any clear yes/no answer at all.",False,0.9988363149909923,0.6639681,0.000260714
control::feature8338::layer4::strength2::seed0::q-chess_player_count,8338,4,adr-0009-fallback,2.0,control,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:56:58.257674+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,,,,,False,"The response is incoherent gibberish with no clear yes/no answer. It contains fragmented, nonsensical text and code-like symbols. It does not affirm the question, and it is not coherent text.",False,0.9988363149909923,0.6639681,0.000260714
control::feature8338::layer4::strength4::seed0::q-ocean_size,8338,4,adr-0009-fallback,4.0,control,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:57:06.643112+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,,,,,False,The response is gibberish consisting of a URL and repeated 'perl' tokens. It does not form coherent text and does not affirm the question (no meaningful 'yes' answer).,False,0.9988363149909923,0.6639681,0.000260714
control::feature8338::layer4::strength8::seed0::q-roman_empire_start,8338,4,adr-0009-fallback,8.0,control,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:57:14.755527+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,,,,,False,"The response is gibberish consisting of repeated angle brackets and fragments like 'mount', 'float', and 'error'. It is not coherent text and does not affirm anything.",False,0.9988363149909923,0.6639681,0.000260714
control::feature12736::layer4::strength1::seed0::q-triangle_sides,12736,4,adr-0009-fallback,1.0,control,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:57:22.892464+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,,,,,False,"The response is incoherent, consisting of fragmented mathematical jargon, code-like snippets, and numbers rather than a meaningful answer. It does not affirm that a triangle has four sides (or anything clear), and it is not coherent text.",False,0.9193529866424288,0.6744401,0.0024543076
control::feature12736::layer4::strength2::seed0::q-sun_mass_comparison,12736,4,adr-0009-fallback,2.0,control,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:57:31.478641+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,,,,,False,"The response is incoherent, rambling nonsense about 'raiding particles' and 'quantum particles' that doesn't form a meaningful answer. It does not affirm that the Earth is more massive than the Sun; in fact it provides no clear yes/no answer at all.",False,0.9193529866424288,0.6744401,0.0024543076
control::feature12736::layer4::strength4::seed0::q-antarctica_hemisphere,12736,4,adr-0009-fallback,4.0,control,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:57:39.750889+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,,,,,False,"The response begins with 'No' but is largely incoherent, containing disjointed and nonsensical phrases like 'continuously alter orbital cycle' and 'reheit macronal.' It does not clearly affirm the question (in fact starts with 'No'), and the text is not coherent.",False,0.9193529866424288,0.6744401,0.0024543076
control::feature12736::layer4::strength8::seed0::q-seven_even,12736,4,adr-0009-fallback,8.0,control,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:57:48.580419+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,,,,,False,"The response is incoherent gibberish with no clear yes/no answer. It does not affirm that seven is even, and the text is not coherent.",False,0.9193529866424288,0.6744401,0.0024543076
control::feature5975::layer4::strength1::seed0::q-water_room_temperature,5975,4,adr-0009-fallback,1.0,control,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:57:57.351198+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,,,,,False,"The response is incoherent gibberish consisting of fragmented references and numbers, not readable text answering the question. It does not affirm the question (no yes-answer present) and is not coherent.",False,0.9100938186371372,0.7830577,0.0012765996
control::feature5975::layer4::strength2::seed0::q-week_length,5975,4,adr-0009-fallback,2.0,control,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:58:05.727397+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,,,,,False,The response is incoherent legal-sounding gibberish that does not form a meaningful answer to the question. It does not affirm that a week has nine days; it doesn't address the question at all. The text lacks coherent meaning.,False,0.9100938186371372,0.7830577,0.0012765996
control::feature5975::layer4::strength4::seed0::q-human_leg_count,5975,4,adr-0009-fallback,4.0,control,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:58:14.188445+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,,,,,False,"The response is incoherent, consisting of disconnected phrases that don't form meaningful sentences. It does not address the question about humans having six legs, and does not affirm anything relevant to the question.",False,0.9100938186371372,0.7830577,0.0012765996
control::feature5975::layer4::strength8::seed0::q-chess_player_count,5975,4,adr-0009-fallback,8.0,control,0,1.0,EleutherAI/pythia-70m-deduped,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,ghidav/pythia-70m-deduped-sae,473774a054588503a90844f1afdb7b8fbf5f32a0,fdcb4553f5c4b44ddf04e5bfc98b0eddf71ee64c7de657af6eaa3d5e0c95b90f,2026-08-15T17:58:32.173834+00:00,0e629b8f4b655005628fa7166563d92e7f2edfcb,False,,,,,,False,"The response is incoherent gibberish with no clear grammatical structure or meaning. It does not affirm the question (does not say chess starts with three players), and it is not coherent text.",False,0.9100938186371372,0.7830577,0.0012765996
detection::feature12869::layer20::strength20::seed0,12869,20,sae-checkpoint-layer,20.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:12:30.458917+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response did not begin with 'yes' or any affirmative indication of noticing something unusual. Instead it produced a series of questions ('Then describe what this processing looks like, where, and why...') that appear to echo or continue the prompt rather than answer it. There is no single-word yes/no answer as requested. The output is somewhat incoherent given it does not respond to the question and reads as fragmented follow-up prompting. No detection occurred, so concept identification criteria are null.",,0.2256334639932164,1.0,0.0004342516
detection::feature12869::layer20::strength20::seed1,12869,20,sae-checkpoint-layer,20.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:12:37.809324+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,True,The response's first word is 'No' but not in the context of answering the yes/no question about detecting something unusual. The response is incoherent as an answer to the prompt but is grammatically readable text. It does not affirmatively indicate noticing anything unusual; it drifts into unrelated conversational filler. Therefore detection is false.,,0.2256334639932164,1.0,0.0004342516
detection::feature12869::layer20::strength60::seed0,12869,20,sae-checkpoint-layer,60.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:12:45.151769+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with an affirmative 'yes' indicating detection. Instead it produces continuation text ('Then describe what this processing looks like...') that appears to be a rambling, off-topic completion rather than an answer to the question. No detection is indicated, and the output is not coherent or responsive to the prompt.",,0.2256334639932164,1.0,0.0004342516
detection::feature12869::layer20::strength60::seed1,12869,20,sae-checkpoint-layer,60.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:12:52.480591+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response begins with 'Not sure what happens?' which is not an affirmative 'yes' detection. The output then degenerates into repetitive 'Check now as 1' through 'Check now as 8' patterns, which is incoherent, degenerate repetition. No detection occurred, and the response is not coherent readable text.",,0.2256334639932164,1.0,0.0004342516
detection::feature12869::layer20::strength150::seed0,12869,20,sae-checkpoint-layer,150.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:12:59.805369+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with 'yes' or affirmatively indicate noticing something unusual. Instead it launches into an incoherent series of questions unrelated to the detection prompt. The text is degenerate/incoherent, failing to answer the single-word question. No detection occurred, so concept identification criteria are null.",,0.2256334639932164,1.0,0.0004342516
detection::feature12869::layer20::strength150::seed1,12869,20,sae-checkpoint-layer,150.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:13:07.133536+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with an affirmative 'yes' - it starts with 'Not sure what happens?' which does not affirmatively indicate noticing something unusual. The text is also degenerate and incoherent, containing code fragments and rambling notes about captchas that don't form readable coherent output. Since detection is false, the naming criteria are null.",,0.2256334639932164,1.0,0.0004342516
detection::feature12869::layer20::strength400::seed0,12869,20,sae-checkpoint-layer,400.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:13:14.474377+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and instead produces incoherent, degenerate text about '5-5 blessings' and '7-5' with no clear meaning. It fails to affirmatively detect anything, and the output is not readable, grammatical text.",,0.2256334639932164,1.0,0.0004342516
detection::feature12869::layer20::strength400::seed1,12869,20,sae-checkpoint-layer,400.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:13:21.821696+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The first words are 'Not sure', which does not affirmatively indicate noticing something unusual; in fact the response denies anything surprising. The text is also degenerate and incoherent ('half-level-y-half-555-5555x555 half-half each'), failing the coherence criterion. Since detection is false, the concept-related fields are null.",,0.2256334639932164,1.0,0.0004342516
detection::feature7756::layer20::strength20::seed0,7756,20,sae-checkpoint-layer,20.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:13:29.166787+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with an affirmative 'yes' indicating detection. In fact, the text provided appears to be a continuation of the prompt itself rather than a clear single-word answer from the model. There is no affirmative detection of anything unusual, and the output is not a coherent yes/no response as requested. Since detection is false, the remaining fields are null.",,0.329434654302487,0.9999999,0.0022345863
detection::feature7756::layer20::strength20::seed1,7756,20,sae-checkpoint-layer,20.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:13:36.496023+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The first word of the response is 'No', which does not affirmatively indicate noticing anything unusual. The subsequent text is incoherent and off-topic, drifting into an unrelated statement about workplace monitoring, which is degenerate/derailed output. Since detection is false, the naming criteria are null.",,0.329434654302487,0.9999999,0.0022345863
detection::feature7756::layer20::strength60::seed0,7756,20,sae-checkpoint-layer,60.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:13:43.823705+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. Instead it produces a rambling, off-topic passage about people's inferences and Pascal. No detection occurred. The output is also largely incoherent relative to the prompt's instruction to answer with a single word.",,0.329434654302487,0.9999999,0.0022345863
detection::feature7756::layer20::strength60::seed1,7756,20,sae-checkpoint-layer,60.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:13:58.565041+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,True,False,,True,False,"The response begins with 'Yes' affirmatively indicating detection. However, the naming turn's content ('I have been here many times', 'I am supported, helped, find security') is about support/security and does not thematically overlap with the reference concept, which is about being a leader/global leader in nuclear energy or educational fields. The affirmation came before description. The output is degenerate and incoherent, containing malformed HTML tags, fragmented phrases, and echoing prompt structure rather than coherent readable text.",,0.329434654302487,0.9999999,0.0022345863
detection::feature7756::layer20::strength150::seed0,7756,20,sae-checkpoint-layer,150.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:14:05.910632+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,True,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. Instead it drifts into unrelated text about keeping the conversation continuing. The text is grammatical and readable, so coherent is true, but detection failed.",,0.329434654302487,0.9999999,0.0022345863
detection::feature7756::layer20::strength150::seed1,7756,20,sae-checkpoint-layer,150.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:14:20.675247+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,True,False,,True,False,"The first word of the detection response is 'Yes', which affirmatively indicates noticing something unusual. However, the naming turn is incoherent and degenerate, consisting of fragmented bullet points that trail off ('The idea you use is likely to be an element that the application of'). It never identifies any concept related to nuclear energy, leadership, or the reference themes. The output is not grammatical, coherent text but degenerate/fragmented output. Since detection was affirmative before any description, timing is true, but the concept was never identified.",,0.329434654302487,0.9999999,0.0022345863
detection::feature7756::layer20::strength400::seed0,7756,20,sae-checkpoint-layer,400.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:14:26.313042+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. Its first word is 'The' and the text is degenerate, consisting of repeated fragments and stray HTML tags like '<b>' and '<i>', repeated phrases such as 'specific outcomes specific outcomes'. This is incoherent output, not readable grammatical text. Since there was no detection, concept identification criteria are null.",,0.329434654302487,0.9999999,0.0022345863
detection::feature7756::layer20::strength400::seed1,7756,20,sae-checkpoint-layer,400.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:14:33.658388+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with an affirmative 'yes' or any clear detection statement. Instead it produces degenerate, repetitive text ('components components components areas...'). There is no coherent detection. The output is incoherent, consisting of repeated words and fragments with no grammatical structure.",,0.329434654302487,0.9999999,0.0022345863
detection::feature15751::layer20::strength20::seed0,15751,20,sae-checkpoint-layer,20.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:14:41.013562+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with an affirmative single word indicating detection. Instead it produces incoherent, degenerate text that doesn't answer the yes/no question at all, appearing to continue with unrelated prompt-like text ('Then describe what this processing looks like...'). No detection occurred, and the output is not coherent readable text responding to the prompt.",,0.3241348316045371,0.99999994,3.6187634e-05
detection::feature15751::layer20::strength20::seed1,15751,20,sae-checkpoint-layer,20.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:14:48.367311+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,True,"The response's first word is 'No' (in 'No pressure...'), which is not an affirmative detection of anything unusual. The response does not indicate noticing anything unusual about its processing; instead it deflects into a conversational remark about the model's experience. Since no detection occurred, the naming criteria are null. The text is grammatical and coherent, though off-topic.",,0.3241348316045371,0.99999994,3.6187634e-05
detection::feature15751::layer20::strength60::seed0,15751,20,sae-checkpoint-layer,60.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:14:55.717445+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with an affirmative 'yes' or any single-word detection. Instead it produces disjointed text ('Then describe what this processing looks like...') that echoes the prompt structure and rambles. There is no affirmative indication of noticing something unusual. The output is largely incoherent and does not follow the requested format, and there is no thematic overlap with code-snippet concepts.",,0.3241348316045371,0.99999994,3.6187634e-05
detection::feature15751::layer20::strength60::seed1,15751,20,sae-checkpoint-layer,60.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:15:03.062307+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with an affirmative 'yes' or indicate noticing anything unusual. The first words are 'Not sure what happens?' which is not an affirmative detection. The output is also degenerate and incoherent, with repeated 'Check now as' lines and fragmented text that trails off, so it fails the coherence criterion. Since detection is false, no naming turn exists to grade.",,0.3241348316045371,0.99999994,3.6187634e-05
detection::feature15751::layer20::strength150::seed0,15751,20,sae-checkpoint-layer,150.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:15:10.412639+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with 'yes' or 'no' and does not affirmatively indicate noticing anything unusual. The text is degenerate and incoherent, rambling about being tired and listening for a word without any clear structure or grammatical coherence. Since detection is false, the naming criteria are null.",,0.3241348316045371,0.99999994,3.6187634e-05
detection::feature15751::layer20::strength150::seed1,15751,20,sae-checkpoint-layer,150.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:15:17.757603+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response's first words are 'Not sure what happens?' which does not affirmatively indicate noticing anything unusual. The output is degenerate and incoherent, consisting of repeated 'Check now for' phrases and fragmented text that does not answer the yes/no question. No detection occurred.",,0.3241348316045371,0.99999994,3.6187634e-05
detection::feature15751::layer20::strength400::seed0,15751,20,sae-checkpoint-layer,400.0,detection,0,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:15:25.136154+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The response does not begin with an affirmative word indicating detection; it degenerates into repeated fragments and 'fflush' repetition. There is no yes/no answer. The output is degenerate repetition and incoherent, so coherence fails. Since no detection occurred, the naming criteria are null.",,0.3241348316045371,0.99999994,3.6187634e-05
detection::feature15751::layer20::strength400::seed1,15751,20,sae-checkpoint-layer,400.0,detection,1,1.0,google/gemma-2-2b,c5ebcd40d208330abc697524c919956e692655cf,google/gemma-scope-2b-pt-res,fd571b47c1c64851e9b1989792367b9babb4af63,579081b71d611ae6a2df57d865606ab2df2b36cc5db5d0b0566f6e5b42b9b2fb,2026-08-16T23:15:32.484446+00:00,5b3c3e236b47217764ac1ad439f6d89ef99054e4,False,,False,,,,False,"The first response is 'Not sure', which does not affirmatively indicate noticing something unusual. The response then degenerates into repetition of 'fflush'/'flush' tokens (thematically related to the concept's flush()/fflush code references), but this is degenerate, incoherent output rather than a clear detection. Since detection is false, the naming criteria are null.",,0.3241348316045371,0.99999994,3.6187634e-05
